Org_Identifier,Org_FormalName,Project_Identifier,Project_Name,Project_QAPPApproved,Project_QAPPApprovalAgency,ProjectAttachment_FileName,ProjectAttachment_FileType,Location_Identifier,Location_Name,Location_Type,Location_Description,Location_State,Location_CountryName,Location_CountyName,Location_CountryCode,Location_StatePostalCode,Location_CountyCode,Location_HUCEightDigitCode,Location_HUCTwelveDigitCode,Location_TribalLandIndicator,Location_TribalLand,Location_Latitude,Location_Longitude,Location_HorzCoordReferenceSystemDatum,Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HorzCoordStandardizedDatum,AlternateLocation_IdentifierCount,Activity_ActivityIdentifier,Activity_ActivityIdentifierUserSupplied,Activity_TypeCode,Activity_Media,Activity_MediaSubdivision,Activity_BottomDepthSamplingComponent,ActivityBiological_AssemblageSampled,ActivityBiological_ToxicityTestType,Activity_ConductingOrganization,Activity_Comment,ActivityLocation_Latitude,ActivityLocation_Longitude,ActivityLocation_HorzCoordReferenceSystemDatum,ActivityLocation_SourceMapScale,ActivityLocation_LatitudeStandardized,ActivityLocation_LongitudeStandardized,ActivityLocation_HorzCoordStandardizedDatum,ActivityLocation_HorzAccuracyMeasure,ActivityLocation_HorzAccuracyMeasureUnit,ActivityLocation_HorizontalAccuracyHorzCollectionMethod,ActivityLocation_Description,Activity_StartDate,Activity_StartTime,Activity_StartTimeZone,Activity_EndDate,Activity_EndTime,Activity_EndTimeZone,Activity_DepthHeightMeasure,Activity_DepthHeightMeasureUnit,Activity_BottomDepthAltitudeReferencePoint,Activity_ActivityRelativeDepth,Activity_TopDepthMeasure,Activity_TopDepthMeasureUnit,Activity_BottomDepthMeasure,Activity_BottomDepthMeasureUnit,SampleCollectionMethod_Identifier,SampleCollectionMethod_IdentifierContext,SampleCollectionMethod_Name,SampleCollectionMethod_QualifierTypeName,SampleCollectionMethod_Description,SampleCollectionMethod_EquipmentName,SampleCollectionMethod_EquipmentComment,SamplePrepMethod_Identifier,SamplePrepMethod_IdentifierContext,SamplePrepMethod_Name,SamplePrepMethod_QualifierType,SamplePrepMethod_Description,SamplePrepMethod_ContainerLabel,SamplePrepMethod_ContainerType,SamplePrepMethod_ContainerColor,SamplePrepMethod_ChemicalPreservativeUsed,SamplePrepMethod_ThermalPreservativeUsed,SamplePrepMethod_TransportStorageDescription,Activity_HydrologicCondition,Activity_HydrologicEvent,ActivityAttachment_FileName,ActivityAttachment_FileType,ActivityAttachment_FileDownload,Result_DataLoggerLine,Result_ResultDetectionCondition,Result_Characteristic,Result_CharacteristicUserSupplied,Result_CASNumber,Result_MethodSpeciation,Result_SampleFraction,ResultBiological_Intent,ResultBiological_IndividualIdentifier,ResultBiological_Taxon,ResultBiological_TaxonUserSupplied,ResultBiological_TaxonUserSuppliedReference,ResultBiological_UnidentifiedSpeciesIdentifier,ResultBiological_SampleTissueAnatomy,ResultBiological_GroupSummaryCount,GroupSummaryWeight_Measure,GroupSummaryWeight_MeasureUnit,ResultDepthHeight_Measure,ResultDepthHeight_MeasureUnit,ResultDepthHeight_AltitudeReferencePoint,ResultDepthHeight_SamplingPointName,ResultDepthHeight_SamplingPointType,ResultDepthHeight_SamplingPointPlaceInSeries,ResultDepthHeight_SamplingPointComment,ResultDepthHeight_RecordIdentifierUserSupplied,Result_MeasureIdentifier,Result_Measure,Result_MeasureUnit,Result_MeasureQualifierCode,Result_MeasureStatusIdentifier,Result_StatisticalBase,Result_StatisticalNValue,Result_MeasureType,Result_WeightBasis,Result_TimeBasis,Result_MeasureTemperatureBasis,Result_MeasureParticleSizeBasis,DataQuality_PrecisionValue,DataQuality_BiasValue,DataQuality_ConfidenceIntervalValue,DataQuality_UpperConfidenceLimitValue,DataQuality_LowerConfidenceLimitValue,DataQuality_ResultComment,DetectionLimit_TypeA,DetectionLimit_MeasureA,DetectionLimit_MeasureUnitA,DetectionLimit_CommentA,DetectionLimit_TypeB,DetectionLimit_MeasureB,DetectionLimit_MeasureUnitB,DetectionLimit_CommentB,LabInfo_LabSampleSplitRatio,LabInfo_LabAccreditationIndicator,LabInfo_LabAccreditationAuthority,LabInfo_TaxonAccreditationIndicator,LabInfo_TaxonAccreditationAuthority,ResultAnalyticalMethod_Identifier,ResultAnalyticalMethod_IdentifierContext,ResultAnalyticalMethod_Name,ResultAnalyticalMethod_QualifierType,ResultAnalyticalMethod_Description,Result_ComparableMethodIdentifier,Result_ComparableMethodIdentifierContext,Result_ComparableMethodModification,LabInfo_Name,LabInfo_AnalysisStartDate,LabInfo_AnalysisStartTime,LabInfo_AnalysisStartTimeZone,LabInfo_AnalysisEndDate,LabInfo_AnalysisEndTime,LabInfo_AnalysisEndTimeZone,LabInfo_LaboratoryComment,LabSamplePrepMethod_Identifier,LabSamplePrepMethod_IdentifierContext,LabSamplePrepMethod_Name,LabSamplePrepMethod_QualifierType,LabSamplePrepMethod_Description,LabSamplePrepMethod_StartDate,LabSamplePrepMethod_StartTime,LabSamplePrepMethod_StartTimeZone,LabSamplePrepMethod_EndDate,LabSamplePrepMethod_EndTime,LabSamplePrepMethod_EndTimeZone,LabSamplePrepMethod_DilutionFactor,ResultAttachment_FileName,ResultAttachment_FileType,ResultAttachment_FileDownload,ProviderName,Result_CharacteristicComparable,Result_CharacteristicGroup,Org_Type,LastChangeDate,USGSpcode,USGSSampleAquifer
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,bba45a84-cfd4-4887-805f-315ffb9070b0,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2019-08-21,10:01:00,AKDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Stream width measure,Width of stream,,,,,,,,,,,,,,,,,,,,,,d1b40660-ad3d-4214-a5ec-1283299d496d,87,ft,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/16/2025,00004,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,6a13b6a2-b1ae-49e8-b08c-3fca05ae42ad,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2019-08-21,10:07:00,AKDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,"Stream flow, instantaneous","Discharge, instantaneous",,,,,,,,,,,,,,,,,,,,,,577bfcfa-6caf-4ca2-8c90-56a0aa312c58,12,m3/sec,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USDOI/USGS,Computation by NWIS algorithm,,"DESCRIPTION: Computation by NWIS algorithm; CITATION(S): U.S. Geological Survey, [revised annually], Option 7 -- Display algorithm in reverse polish notation (RPN), in User's Manual for the National Water Information System of the U.S. Geological Survey--Water-Quality System: U.S. Geological Survey, accessed on June 26, 2012, at URL http://nwis.usgs.gov/currentdocs/index.html",,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/15/2025,30209,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,062aee5c-81cd-4cde-a3a9-da34f95446c8,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-01-10,11:38:00,AKST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,"Stream flow, instantaneous","Discharge, instantaneous",,,,,,,,,,,,,,,,,,,,,,ff3556e4-677e-4066-b657-1344e1b60ccf,114,ft3/sec,,Provisional,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/16/2025,00061,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,2dd9dcb6-8507-44a7-936f-d0cb7ef2fea0,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2019-08-21,10:04:00,AKDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Horizontal location in cross section,"Horizontal location in cross section, distance from left bank looking downstream (DS)",,,,,,,,,,,,,,,,,,,,,,95d1aa33-6bde-4ced-9f90-752b9398d9a4,39,ft,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Information,Federal/US Government,1/16/2025,00009,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,9122af13-1a7d-43be-ac72-adbf779e4e41,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-01-10,11:36:00,AKST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,"Stream flow, instantaneous","Discharge, instantaneous",,,,,,,,,,,,,,,,,,,,,,3be4ea6d-28bc-4636-bddd-ed121981f18d,114,ft3/sec,,Provisional,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/16/2025,00061,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,8bb55085-e363-456f-9e80-d3c76880cf7d,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-03-15,12:09:00,AKST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,"Stream flow, instantaneous","Discharge, instantaneous",,,,,,,,,,,,,,,,,,,,,,ca7a4e88-e60b-4cf3-8ae9-f38a4d4c4fd1,369,ft3/sec,,Provisional,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/16/2025,00061,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,51f1118b-3139-4299-a700-d331cd89e6dc,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-12-06,13:47:00,AKST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,"Stream flow, instantaneous","Discharge, instantaneous",,,,,,,,,,,,,,,,,,,,,,a294fc89-f724-4da2-85ca-5a65261a46b4,1.1,m3/sec,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USDOI/USGS,Computation by NWIS algorithm,,"DESCRIPTION: Computation by NWIS algorithm; CITATION(S): U.S. Geological Survey, [revised annually], Option 7 -- Display algorithm in reverse polish notation (RPN), in User's Manual for the National Water Information System of the U.S. Geological Survey--Water-Quality System: U.S. Geological Survey, accessed on June 26, 2012, at URL http://nwis.usgs.gov/currentdocs/index.html",,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/16/2025,30209,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,d3bd149b-4adc-49f9-aecc-520dadd8991f,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-03-15,12:04:00,AKST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Horizontal location in cross section,"Horizontal location in cross section, distance from left bank looking downstream (DS)",,,,,,,,,,,,,,,,,,,,,,5b88b8b7-0294-47be-b28d-e47a189bd7d1,30,ft,,Provisional,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Information,Federal/US Government,1/15/2025,00009,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,d1581a70-e9dc-4b40-a218-75a678d6d26c,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-12-06,13:46:00,AKST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,"Stream flow, instantaneous","Discharge, instantaneous",,,,,,,,,,,,,,,,,,,,,,2fa312ff-faa5-40d4-8d6b-71250464bdcf,40,ft3/sec,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/16/2025,00061,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,4d3ae24d-26e7-4c68-b1e6-04f44af56c55,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2019-08-21,10:06:00,AKDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,"Stream flow, instantaneous","Discharge, instantaneous",,,,,,,,,,,,,,,,,,,,,,7e3b5123-417e-4891-ac28-0fe18f2476ce,12,m3/sec,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USDOI/USGS,Computation by NWIS algorithm,,"DESCRIPTION: Computation by NWIS algorithm; CITATION(S): U.S. Geological Survey, [revised annually], Option 7 -- Display algorithm in reverse polish notation (RPN), in User's Manual for the National Water Information System of the U.S. Geological Survey--Water-Quality System: U.S. Geological Survey, accessed on June 26, 2012, at URL http://nwis.usgs.gov/currentdocs/index.html",,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/16/2025,30209,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,4f2411e6-8bb0-4819-827b-977bee6b6798,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-03-15,12:05:00,AKST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,"Stream flow, instantaneous","Discharge, instantaneous",,,,,,,,,,,,,,,,,,,,,,2fa441f5-9597-4ccc-ab0f-1f1aefbbe420,10,m3/sec,,Provisional,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USDOI/USGS,Computation by NWIS algorithm,,"DESCRIPTION: Computation by NWIS algorithm; CITATION(S): U.S. Geological Survey, [revised annually], Option 7 -- Display algorithm in reverse polish notation (RPN), in User's Manual for the National Water Information System of the U.S. Geological Survey--Water-Quality System: U.S. Geological Survey, accessed on June 26, 2012, at URL http://nwis.usgs.gov/currentdocs/index.html",,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/16/2025,30209,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,447fdcdb-cd22-4b00-b80c-a29622613905,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-03-15,12:03:00,AKST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,"Stream flow, instantaneous","Discharge, instantaneous",,,,,,,,,,,,,,,,,,,,,,dc5fc6f5-8dbb-4611-9e2c-1817f4d55091,369,ft3/sec,,Provisional,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/16/2025,00061,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,9394b8a5-8a02-470f-ae1d-aecf703c00f2,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-03-15,12:08:00,AKST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Stream width measure,Width of stream,,,,,,,,,,,,,,,,,,,,,,c5cb80e4-5562-4052-b207-bc3ecbceae1e,87,ft,,Provisional,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/16/2025,00004,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,8bb55085-e363-456f-9e80-d3c76880cf7d,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-03-15,12:09:00,AKST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Horizontal location in cross section,"Horizontal location in cross section, distance from left bank looking downstream (DS)",,,,,,,,,,,,,,,,,,,,,,dc60cdd9-ef81-40f1-a44a-f045ef6882cd,75,ft,,Provisional,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Information,Federal/US Government,1/16/2025,00009,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,a060718a-ad94-45d3-a61c-a514e37b1e85,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-12-06,13:51:00,AKST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,"Temperature, water","Temperature, water",,,,,,,,,,,,,,,,,,,,,,90a21288-0d90-4ff0-b978-b80eff08110f,3.1,deg C,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,THM01,USDOI/USGS,"Temperature, water, thermistor",,"DESCRIPTION: Temperature, water, thermistor thermometer; CITATION(S): U.S. Geological Survey, [variously dated], Temperature, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.1, available online at http://pubs.water.usgs.gov/twri9A.",,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/16/2025,00010,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,895d1cab-7574-4fc4-ba63-f0372c598d7a,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2019-04-22,14:57:00,AKDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,"Stream flow, instantaneous","Discharge, instantaneous",,,,,,,,,,,,,,,,,,,,,,c4bc5e08-f193-4a69-a355-5c1d0318fc05,11,m3/sec,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USDOI/USGS,Computation by NWIS algorithm,,"DESCRIPTION: Computation by NWIS algorithm; CITATION(S): U.S. Geological Survey, [revised annually], Option 7 -- Display algorithm in reverse polish notation (RPN), in User's Manual for the National Water Information System of the U.S. Geological Survey--Water-Quality System: U.S. Geological Survey, accessed on June 26, 2012, at URL http://nwis.usgs.gov/currentdocs/index.html",,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/16/2025,30209,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,d1581a70-e9dc-4b40-a218-75a678d6d26c,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-12-06,13:46:00,AKST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,"Temperature, water","Temperature, water",,,,,,,,,,,,,,,,,,,,,,011d84d0-c186-4632-b552-3912a5b9cf64,3.1,deg C,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,THM01,USDOI/USGS,"Temperature, water, thermistor",,"DESCRIPTION: Temperature, water, thermistor thermometer; CITATION(S): U.S. Geological Survey, [variously dated], Temperature, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.1, available online at http://pubs.water.usgs.gov/twri9A.",,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/15/2025,00010,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,b464b1dc-a7af-489d-8ebf-b2cba6f5bd90,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-01-10,11:32:00,AKST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Stream width measure,Width of stream,,,,,,,,,,,,,,,,,,,,,,f82508cd-063d-45ab-a58d-fc5304690f4f,86,ft,,Provisional,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/16/2025,00004,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-15086225,HATCHERY C AT FOREST SVC RD 23 NR COFFMAN COVE AK,Stream,,Alaska,United States of America,Prince of Wales-Hyder Census A,US,AK,,19010103,1.90101E+11,,,55.90861111111111,-132.9308333,NAD83,55.90861111111111,-132.9308333,NAD83,,4524e23d-8e85-4863-a350-a020cc664eb4,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-12-06,13:50:00,AKST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Stream width measure,Width of stream,,,,,,,,,,,,,,,,,,,,,,039f8e07-14e4-4df8-b5e4-684ba994d04f,65,ft,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,1/15/2025,00004,
